1865;Découverte ancienne;1079
2016;Sondage;1080
1896;Découverte ancienne;1081
1873;Découverte ancienne;1082
1882;Découverte ancienne;1083
9999;Découverte ancienne;1084
1868;Découverte ancienne;1085
1899;Découverte ancienne;1086
9999;" 1894""";1087
2018;Diagnostic;1088
1906;Découverte ancienne;1089
1893;Découverte ancienne;1090
1901;Découverte ancienne;1091
1898;Découverte ancienne;1092
9999;Découverte ancienne;1093
1898;Découverte ancienne;1094
9999;Fouille;1095
1892;Découverte ancienne;1096
1913;Découverte ancienne;1097
1904;Découverte ancienne;1098
1928;Découverte ancienne;1099
1898;Découverte ancienne;1100
1914;Découverte ancienne;1101
1901;Découverte ancienne;1102
9999;Découverte ancienne;1103
1901;Découverte ancienne;1104
1922;Découverte ancienne;1105
1953;Découverte fortuite;1106
1926;Découverte ancienne;1107
9999;Découverte ancienne;1108
1935;Découverte ancienne;1109
1844;Découverte ancienne;1110
1911;Découverte ancienne;1111
1858;Suivi de travaux;1112
1932;Découverte ancienne;1113
9999;Découverte ancienne;1114
1924;Découverte ancienne;1115
1898;Découverte ancienne;1116
1923;Découverte ancienne;1117
1918;Découverte ancienne;1118
1928;Découverte ancienne;1119
1910;Découverte ancienne;1120
1964;;1121
1844;Découverte ancienne;1122
1955;;1123
9999;Découverte ancienne;1124
1956;Sondage;1125
2019;Diagnostic;1126
1938;;1127
1844;Découverte ancienne;1128
1957;;1129
1906;Découverte ancienne;1130
1968;Découverte ancienne;1131
1898;Découverte ancienne;1132
1962;Suivi de travaux;1133
1902;Découverte ancienne;1134
9999;Sauvetage urgent;1135
1913;Découverte ancienne;1136
1980;Sauvetage urgent;1137
1925;Découverte ancienne;1138
1967;;1139
1885;Découverte ancienne;1140
1975;Suivi de travaux;1141
1896;Découverte ancienne;1142
9999;Fouille;1143
1888;Découverte ancienne;1144
1982;Suivi de travaux;1145
1906;Découverte ancienne;1146
9999;Sondage;1147
1900;Découverte ancienne;1148
1958;Découverte ancienne;1149
1898;Découverte ancienne;1150
1982;Sauvetage urgent;1151
1986;;1152
2006;Diagnostic;1153
1985;Sauvetage urgent;1154
1995;Suivi de travaux;1155
1889;Découverte ancienne;1156
9999;Fouille;1157
1998;Étude documentaire;1158
1977;;1159
1882;Découverte ancienne;1160
2013;Diagnostic;1161
2009;Diagnostic;1162
1923;Découverte ancienne;1163
1901;Découverte ancienne;1164
2014;Étude documentaire;1165
1994;Sondage;1166
1990;Suivi de travaux;1167
2018;Fouille;1168
1980;Suivi de travaux;1169
1882;Découverte ancienne;1170
2017;Diagnostic;1171
1844;Découverte ancienne;1172
2002;Diagnostic;1173
1881;Découverte ancienne;1174
2012;Découverte fortuite;1175
9999;Diagnostic;1176
1900;Découverte ancienne;1177
9999;Découverte ancienne;1178
1912;Découverte ancienne;1179
1926;;1180
9999;Découverte ancienne;1181
1927;Suivi de travaux;1182
1912;Découverte ancienne;1183
1935;Découverte ancienne;1184
1928;Découverte ancienne;1185
1962;Suivi de travaux;1186
1949;;1187
1954;Découverte ancienne;1188
1937;Découverte ancienne;1189
1930;Découverte ancienne;1190
1963;;1191
1981;Suivi de travaux;1192
1981;Suivi de travaux;1193
1981;Découverte fortuite;1194
1911;Découverte ancienne;1195
2010;Diagnostic;1196
1982;Suivi de travaux;1197
1988;Sauvetage urgent;1198
2010;Diagnostic;1199
2002;Diagnostic;1200
1910;Découverte ancienne;1201
1994;Sauvetage urgent;1202
1911;Découverte ancienne;1203
9999;Découverte ancienne;1204
1853;Découverte ancienne;1205
1997;Diagnostic;1206
2003;Suivi de travaux;1207
9999;Découverte ancienne;1208
1922;Découverte ancienne;1209
1958;Sondage;1210
1959;Suivi de travaux;1211
1960;Sondage;1212
1912;Découverte ancienne;1213
2015;Fouille;1214
1925;Découverte ancienne;1215
1883;Découverte ancienne;1216
1899;Découverte ancienne;1217
1898;Découverte ancienne;1218
1806;Découverte ancienne;1219
9999;Découverte ancienne;1220
9999;Découverte ancienne;1221
1903;Sondage;1222
1995;Diagnostic;1223
1995;Diagnostic;1224
2004;Diagnostic;1225
2005;Diagnostic;1226
2018;Sondage;1227
1881;Découverte ancienne;1228
1881;Découverte ancienne;1229
1885;Découverte ancienne;1230
1889;Découverte ancienne;1231
1907;Découverte ancienne;1232
9999;Découverte ancienne;1233
1852;Découverte ancienne;1234
1993;Diagnostic;1235
9999;Découverte ancienne;1236
1859;Découverte ancienne;1237
2007;Diagnostic;1238
1850;Découverte ancienne;1239
1856;Découverte ancienne;1240
9999;Découverte ancienne;1241
9999;Découverte ancienne;1242
1883;Découverte ancienne;1243
9999;Découverte ancienne;1244
1904;Découverte ancienne;1245
1920;Découverte ancienne;1246
2002;Diagnostic;1247
1902;Découverte ancienne;1248
1903;Découverte ancienne;1249
1852;Découverte ancienne;1250
9999;Découverte ancienne;1251
1866;Découverte ancienne;1252
1865;Découverte ancienne;1253
9999;Découverte ancienne;1254
1997;Diagnostic;1255
1995;Diagnostic;1256
9999;Découverte ancienne;1257
9999;Découverte ancienne;1258
2016;Diagnostic;1259
2003;Diagnostic;1260
1998;Diagnostic;1261
9999;Découverte ancienne;1262
1916;Découverte ancienne;1263
1899;Découverte ancienne;1264
9999;Découverte ancienne;1265
1869;Découverte ancienne;1266
1914;Découverte ancienne;1267
1846;Découverte ancienne;1268
1894;Découverte ancienne;1269
1900;;1270
1866;Découverte ancienne;1271
1875;Découverte ancienne;1272
1997;Sauvetage urgent;1273
1925;Découverte ancienne;1274
1915;Découverte ancienne;1275
1915;Découverte ancienne;1276
1912;Découverte ancienne;1277
1924;Découverte ancienne;1278
1921;Découverte ancienne;1279
9999;Découverte ancienne;1280
1932;Découverte ancienne;1281
1935;Découverte ancienne;1282
1972;Découverte fortuite;1283
1910;Découverte ancienne;1284
1933;;1285
1938;;1286
1899;Découverte ancienne;1287
1935;Découverte ancienne;1288
9999;Fouille;1289
1967;Découverte ancienne;1290
1966;Suivi de travaux;1291
1956;Découverte ancienne;1292
1973;;1293
1970;;1294
1993;Sauvetage urgent;1295
1998;Diagnostic;1296
1976;Suivi de travaux;1297
9999;Fouille;1298
9999;Fouille;1299
1984;Découverte fortuite;1300
1984;Dossier administratif;1301
1985;Sauvetage urgent;1302
1996;Découverte fortuite;1303
2015;Diagnostic;1304
1911;Découverte ancienne;1305
1913;Découverte ancienne;1306
1996;Diagnostic;1307
1842;Découverte ancienne;1308
1843;Découverte ancienne;1309
2003;Diagnostic;1310
1898;Découverte ancienne;1311
2011;Diagnostic;1312
1864;Découverte ancienne;1313
1913;Découverte ancienne;1314
9999;Découverte ancienne;1315
1965;Découverte fortuite;1316
9999;;1317
1992;Sondage;1318
1992;Sondage;1319
1992;Diagnostic;1320
1992;;1321
2011;Diagnostic;1322
1889;Découverte ancienne;1323
9999; 1873 ;1324
1994;Diagnostic;1325
1824;Découverte ancienne;1326
1844;Découverte ancienne;1327
1995;Diagnostic;1328
9999;Découverte ancienne;1329
1908;Découverte ancienne;1330
9999;Découverte ancienne;1331
1856;Découverte ancienne;1332
1909;Étude du bâti;1333
1913;Découverte ancienne;1334
9999;Découverte ancienne;1335
9999;Découverte ancienne;1336
1851;Découverte ancienne;1337
2009;Suivi de travaux;1338
1895;Découverte ancienne;1339
1997;Évaluation archéologique;1340
1899;Découverte ancienne;1341
1891;Suivi de travaux;1342
2007;Diagnostic;1343
9999;" 1856""";1344
1863;Découverte ancienne;1345
9999;Découverte ancienne;1346
1999;Fouille;1347
2015;Suivi de travaux;1348
2000;Fouille;1349
1881;Découverte ancienne;1350
1912;Découverte ancienne;1351
1910;Découverte ancienne;1352
1999;Diagnostic;1353
1906;Découverte ancienne;1354
1887;Découverte ancienne;1355
1862;Découverte ancienne;1356
9999;Découverte ancienne;1357
9999;Découverte ancienne;1358
1907;Découverte fortuite;1359
2008;Diagnostic;1360
2011;Fouille;1361
1988;Sauvetage urgent;1362
2015;Diagnostic;1363
1865;Découverte ancienne;1364
1867;Découverte ancienne;1365
1887;Découverte ancienne;1366
9999;Diagnostic;1367
2017;Diagnostic;1368
2000;Diagnostic;1369
1898;Suivi de travaux;1370
9999;Découverte ancienne;1371
1844;Découverte ancienne;1372
1864;Découverte ancienne;1373
1845;Découverte ancienne;1374
2013;Fouille;1375
1873;Découverte ancienne;1376
1807;Découverte ancienne;1377
1872;Découverte ancienne;1378
1996;Diagnostic;1379
2017;Diagnostic;1380
9999;Découverte ancienne;1381
1902;Découverte ancienne;1382
2019;Diagnostic;1383
2019;Diagnostic;1384
9999;Découverte ancienne;1385
9999;Découverte ancienne;1386
1846;Découverte ancienne;1387
1837;Découverte ancienne;1388
1995;Fouille;1389
1853;Découverte ancienne;1390
1846;Découverte ancienne;1391
1893;Découverte ancienne;1392
2011;Diagnostic;1393
1852;Découverte ancienne;1394
9999;Découverte ancienne;1395
1868;Découverte ancienne;1396
1868;Découverte ancienne;1397
9999;"1884""";1398
1818;Découverte ancienne;1399
1994;Diagnostic;1400
1875;Découverte ancienne;1401
9999;Découverte ancienne;1402
1869;Découverte ancienne;1403
1903;Découverte ancienne;1404
9999;Découverte ancienne;1405
9999; 1847 ;1406
1996;Fouille;1407
9999;Découverte ancienne;1408
9999;Découverte ancienne;1409
1899;Découverte ancienne;1410
1903;Découverte ancienne;1411
1900;Découverte ancienne;1412
1847;Découverte ancienne;1413
1857;Découverte ancienne;1414
2001;Diagnostic;1415
1826;Découverte ancienne;1416
9999;Découverte ancienne;1417
1908;Découverte ancienne;1418
1912;Découverte ancienne;1419
9999;Découverte ancienne;1420
1923;Découverte ancienne;1421
1923;Découverte ancienne;1422
1935;Découverte ancienne;1423
1922;;1424
1922;;1425
9999;Découverte ancienne;1426
1925;Découverte ancienne;1427
1925;Découverte ancienne;1428
1924;Découverte ancienne;1429
1928;Découverte ancienne;1430
1931;Découverte ancienne;1431
1929;Découverte ancienne;1432
9999;;1433
1946;;1434
1963;;1435
1963;Sauvetage urgent;1436
1980;;1437
1974;Suivi de travaux;1438
1974;Sauvetage urgent;1439
9999;;1440
1994;Diagnostic;1441
1977;Suivi de travaux;1442
1983;;1443
1989;Suivi de travaux;1444
1984;Suivi de travaux;1445
2001;Diagnostic;1446
2011;Diagnostic;1447
1939;Découverte ancienne;1448
2011;Diagnostic;1449
1861;Découverte ancienne;1450
1994;Diagnostic;1451
1899;Découverte ancienne;1452
2005;Diagnostic;1453
1913;Découverte ancienne;1454
1915;Découverte ancienne;1455
1911;Découverte ancienne;1456
9999;Découverte ancienne;1457
2008;Diagnostic;1458
1928;Découverte ancienne;1459
1998;Fouille;1460
1912;Découverte ancienne;1461
1892;Découverte ancienne;1462
1997;Diagnostic;1463
1873;Découverte ancienne;1464
1899;Découverte ancienne;1465
1898;Découverte ancienne;1466
1996;Sauvetage urgent;1467
1991;Sondage;1468
2019;Diagnostic;1469
9999;Découverte ancienne;1470
1931;Découverte ancienne;1471
1897;Découverte ancienne;1472
1923;Découverte ancienne;1473
1914;Découverte ancienne;1474
1915;Découverte ancienne;1475
1898;Fouille;1476
1911;Découverte ancienne;1477
1927;Découverte ancienne;1478
1927;;1479
9999;Découverte ancienne;1480
1936;Découverte ancienne;1481
9999;Découverte ancienne;1482
1928;Découverte ancienne;1483
1928;Suivi de travaux;1484
9999;Découverte ancienne;1485
1962;Découverte ancienne;1486
1938;;1487
9999;Découverte ancienne;1488
9999;Découverte ancienne;1489
9999;Sauvetage urgent;1490
1979;Sondage;1491
1981;Découverte fortuite;1492
9999;Fouille;1493
9999;Sauvetage urgent;1494
2009;Diagnostic;1495
2001;Évaluation archéologique;1496
1903;Découverte ancienne;1497
1996;Diagnostic;1498
1997;Diagnostic;1499
1860;Découverte ancienne;1500
1853;Découverte ancienne;1501
1994;Sondage;1502
1999;Sondage;1503
1846;Découverte ancienne;1504
9999;Découverte ancienne;1505
1881;Découverte ancienne;1506
9999;Découverte ancienne;1507
1889;Découverte ancienne;1508
9999;Découverte ancienne;1509
1993;Diagnostic;1510
9999;Découverte ancienne;1511
1994;Sauvetage urgent;1512
1853;Découverte ancienne;1513
1839;Découverte ancienne;1514
2013;Découverte fortuite;1515
1862;Découverte ancienne;1516
1934;;1517
1882;Découverte ancienne;1518
1881;Découverte ancienne;1519
1903;Diagnostic;1520
1903;Suivi de travaux;1521
1912;Découverte ancienne;1522
9999;Découverte ancienne;1523
9999;Découverte ancienne;1524
1946;Découverte ancienne;1525
9999;Découverte ancienne;1526
1904;Découverte ancienne;1527
1898;Découverte ancienne;1528
1896;Découverte ancienne;1529
9999;Découverte ancienne;1530
1874;Découverte ancienne;1531
9999;" 1865-1867""";1532
1993;Sondage;1533
1910;Suivi de travaux;1534
1910;Découverte ancienne;1535
1880;Découverte ancienne;1536
2010;Diagnostic;1537
1844;Découverte ancienne;1538
1902;Découverte ancienne;1539
1931;Découverte ancienne;1540
1898;Découverte ancienne;1541
2014;Suivi de travaux;1542
2017;Suivi de travaux;1543
9999;Découverte ancienne;1544
1844;Découverte ancienne;1545
1901;Découverte ancienne;1546
1913;Découverte ancienne;1547
1853;Découverte ancienne;1548
1895;Découverte ancienne;1549
1905;Découverte ancienne;1550
9999;Découverte ancienne;1551
1909;Découverte ancienne;1552
1831;Découverte ancienne;1553
9999;Découverte ancienne;1554
1845;Découverte ancienne;1555
1916;;1556
1879;Découverte ancienne;1557
1894;Découverte ancienne;1558
1844;Découverte ancienne;1559
1908;Découverte ancienne;1560
1995;Diagnostic;1561
1994;Diagnostic;1562
1899;Découverte ancienne;1563
1910;Découverte ancienne;1564
9999;Découverte ancienne;1565
2017;Sondage;1566
2017;Sondage;1567
1807;Découverte ancienne;1568
1901;Découverte ancienne;1569
2001;Évaluation archéologique;1570
9999;Découverte ancienne;1571
1856;Découverte ancienne;1572
1901;Découverte ancienne;1573
1911;Découverte ancienne;1574
2000;Fouille;1575
9999;Sondage;1576
1875;Découverte ancienne;1577
1900;Sondage;1578
2017;Diagnostic;1579
2006;Diagnostic;1580
1863;Découverte ancienne;1581
9999;" 1884""";1582
1898;Découverte ancienne;1583
9999;Découverte ancienne;1584
9999;Découverte ancienne;1585
1994;Diagnostic;1586
1644;Découverte ancienne;1587
1906;Suivi de travaux;1588
9999;Découverte ancienne;1589
1847;Découverte ancienne;1590
9999;Découverte ancienne;1591
9999;Découverte ancienne;1592
2000;Diagnostic;1593
9999;Découverte ancienne;1594
9999;" 1894""";1595
1870;Découverte ancienne;1596
1882;Découverte ancienne;1597
1998;Diagnostic;1598
2015;Fouille;1599
1898;Découverte ancienne;1600
1997;Diagnostic;1601
1993;Découverte fortuite;1602
9999;Découverte ancienne;1603
1865;Découverte ancienne;1604
2019;;1605
1914;Découverte ancienne;1606
1925;Découverte ancienne;1607
9999;Découverte ancienne;1608
1908;Découverte ancienne;1609
1915;Découverte ancienne;1610
1932;Découverte ancienne;1611
1924;Étude documentaire;1612
1963;Sauvetage urgent;1613
1964;;1614
9999;Sauvetage urgent;1615
9999;;1616
1963;Sondage;1617
1980;Fouille;1618
1972;;1619
1975;Sauvetage urgent;1620
1938;;1621
1993;Sondage;1622
1976;Suivi de travaux;1623
1986;Sauvetage urgent;1624
2007;Diagnostic;1625
1921;Découverte ancienne;1626
1903;Découverte ancienne;1627
9999;Découverte ancienne;1628
2011;Diagnostic;1629
1994;Diagnostic;1630
2010;Diagnostic;1631
1994;Diagnostic;1632
9999;Découverte ancienne;1633
2003;Fouille;1634
9999;Fouille;1635
1868;Découverte ancienne;1636
1958;Découverte ancienne;1637
9999;Sauvetage urgent;1638
2007;Diagnostic;1639
1894;Découverte fortuite;1640
1847;Découverte ancienne;1641
9999;Découverte ancienne;1642
1995;Diagnostic;1643
1862;Découverte ancienne;1644
1932;Découverte ancienne;1645
1991;Sauvetage urgent;1646
1846;Découverte ancienne;1647
1928;Découverte ancienne;1648
1995;Diagnostic;1649
1997;Diagnostic;1650
1934;Découverte ancienne;1651
2011;Suivi de travaux;1652
1899;Découverte ancienne;1653
1901;Découverte ancienne;1654
2012;Fouille;1655
1895;Découverte ancienne;1656
9999;Découverte ancienne;1657
1914;Découverte ancienne;1658
1899;Découverte ancienne;1659
9999;Découverte ancienne;1660
1902;Étude du bâti;1661
1885;Découverte ancienne;1662
2006;Diagnostic;1663
1913;Découverte ancienne;1664
1999;Évaluation archéologique;1665
2003;Diagnostic;1666
1998;Fouille;1667
9999;;1668
1894;Découverte ancienne;1669
9999;Découverte ancienne;1670
1847;Découverte ancienne;1671
1844;Découverte ancienne;1672
9999;Découverte ancienne;1673
1858;Découverte ancienne;1674
1876;Découverte ancienne;1675
1999;Sondage;1676
2016;Diagnostic;1677
1710;Découverte ancienne;1678
9999;Découverte ancienne;1679
9999;Découverte ancienne;1680
1844;Découverte ancienne;1681
9999;Fouille;1682
1921;Découverte ancienne;1683
1913;Découverte ancienne;1684
1934;Découverte ancienne;1685
1935;Découverte ancienne;1686
9999;Suivi de travaux;1687
1924;Découverte ancienne;1688
1949;;1689
1911;Découverte ancienne;1690
1973;Suivi de travaux;1691
1974;Sauvetage urgent;1692
9999;Fouille;1693
1967;Découverte ancienne;1694
1962;;1695
1913;Découverte ancienne;1696
9999;Fouille;1697
1975;Suivi de travaux;1698
9999;Suivi de travaux;1699
1993;Suivi de travaux;1700
1983;Fouille;1701
1993;Diagnostic;1702
2001;Évaluation archéologique;1703
1915;Découverte ancienne;1704
1913;Découverte ancienne;1705
1897;Découverte ancienne;1706
1877;Découverte ancienne;1707
2005;Diagnostic;1708
1874;Découverte ancienne;1709
2004;Fouille;1710
9999;Découverte ancienne;1711
1892;Découverte ancienne;1712
1869;Découverte ancienne;1713
9999;Découverte ancienne;1714
1994;Diagnostic;1715
1892;Découverte ancienne;1716
1901;Découverte ancienne;1717
1907;Découverte ancienne;1718
9999;Découverte ancienne;1719
1997;Fouille;1720
1993;Sondage;1721
1873;Découverte ancienne;1722
1882;Découverte ancienne;1723
1934;;1724
2019;Diagnostic;1725
9999;Découverte ancienne;1726
9999;Découverte ancienne;1727
9999;Découverte ancienne;1728
2010;Diagnostic;1729
2011;Suivi de travaux;1730
1895;Découverte ancienne;1731
1997;Diagnostic;1732
1931;Découverte ancienne;1733
1899;Découverte ancienne;1734
1905;Découverte ancienne;1735
1841;Découverte ancienne;1736
1980;Suivi de travaux;1737
1892;Découverte ancienne;1738
1912;Découverte ancienne;1739
1897;Découverte ancienne;1740
9999;Découverte ancienne;1741
1901;Découverte ancienne;1742
1844;Découverte ancienne;1743
1859;Découverte ancienne;1744
9999;Découverte ancienne;1745
1884;Découverte ancienne;1746
1845;Découverte ancienne;1747
1924;Découverte ancienne;1748
2019;Diagnostic;1749
2019;Diagnostic;1750
1889;Découverte ancienne;1751
1880;Découverte ancienne;1752
1882;Fouille;1753
1918;Découverte fortuite;1754
1884;Découverte ancienne;1755
2018;Diagnostic;1756
1846;Découverte ancienne;1757
9999;Diagnostic;1758
1860;Découverte ancienne;1759
1847;Découverte ancienne;1760
9999;Découverte ancienne;1761
9999;Découverte ancienne;1762
9999;Découverte ancienne;1763
9999;Découverte ancienne;1764
1928;Découverte ancienne;1765
1932;Découverte ancienne;1766
1913;Découverte ancienne;1767
1930;Découverte ancienne;1768
1930;;1769
1962;Découverte ancienne;1770
1938;;1771
1940;Découverte ancienne;1772
1938;Étude documentaire;1773
1907;Découverte ancienne;1774
9999;Sauvetage urgent;1775
9999;Découverte ancienne;1776
1972;Découverte fortuite;1777
1964;Découverte fortuite;1778
9999;Découverte ancienne;1779
2010;Étude documentaire;1780
1973;Suivi de travaux;1781
1984;;1782
1990;Fouille;1783
9999;Découverte ancienne;1784
9999;Découverte ancienne;1785
1844;Découverte ancienne;1786
1911;Découverte ancienne;1787
1994;Diagnostic;1788
9999;Sondage;1789
2003;Diagnostic;1790
2006;Diagnostic;1791
9999;Découverte ancienne;1792
1902;;1793
1992;Sauvetage urgent;1794
2017;Suivi de travaux;1795
1870;Découverte ancienne;1796
1870;Découverte ancienne;1797
9999;Découverte ancienne;1798
1996;Diagnostic;1799
1991;Sondage;1800
1810;Découverte ancienne;1801
1994;Diagnostic;1802
1844;Découverte ancienne;1803
1875;Découverte ancienne;1804
1995;Diagnostic;1805
1928;Découverte ancienne;1806
9999;Découverte ancienne;1807
1995;Diagnostic;1808
2011;Étude documentaire;1809
1881;Découverte ancienne;1810
1899;Découverte ancienne;1811
2000;;1812
