653.334.751;6862862.93;"{""coordinates"": [2.363907633583063, 48.86410641026917], ""type"": ""Point""}";"48.8641064103,2.36390763358"
652.007.387;6861936.89;"{""coordinates"": [2.345919755592621, 48.855681139094926], ""type"": ""Point""}";"48.8556811391,2.34591975559"
653.107.428;6861741.38;"{""coordinates"": [2.360932862605634, 48.8540039478577], ""type"": ""Point""}";"48.8540039479,2.36093286261"
651.088.598;6862892.24;"{""coordinates"": [2.333288449339384, 48.86420337027824], ""type"": ""Point""}";"48.8642033703,2.33328844934"
652.275.362;6862662.54;"{""coordinates"": [2.34949028801726, 48.86222669669045], ""type"": ""Point""}";"48.8622266967,2.34949028802"
652.518.847;6860666.91;"{""coordinates"": [2.353031821552807, 48.844298183833885], ""type"": ""Point""}";"48.8442981838,2.35303182155"
652.819.009;6860041.79;"{""coordinates"": [2.357190923583391, 48.83869847955092], ""type"": ""Point""}";"48.8386984796,2.35719092358"
654.838.329;6860920.0;"{""coordinates"": [2.384608406329924, 48.846740937375756], ""type"": ""Point""}";"48.8467409374,2.38460840633"
651.872.356;6861085.83;"{""coordinates"": [2.344175865985007, 48.848017572739394], ""type"": ""Point""}";"48.8480175727,2.34417586599"
652403.87;6859799.41;"{""coordinates"": [2.351562306401457, 48.836488206268236], ""type"": ""Point""}";"48.8364882063,2.3515623064"
650.822.171;6861312.8;"{""coordinates"": [2.329839672570627, 48.84997935973601], ""type"": ""Point""}";"48.8499793597,2.32983967257"
652.450.394;6859867.59;"{""coordinates"": [2.352188488581291, 48.83710481473504], ""type"": ""Point""}";"48.8371048147,2.35218848858"
653.167.517;6861824.83;"{""coordinates"": [2.361742546722208, 48.85475877885625], ""type"": ""Point""}";"48.8547587789,2.36174254672"
651.139.269;6863668.38;"{""coordinates"": [2.333889868045298, 48.87118691384332], ""type"": ""Point""}";"48.8711869138,2.33388986805"
653.505.303;6862111.88;"{""coordinates"": [2.366314477098396, 48.857364699330184], ""type"": ""Point""}";"48.8573646993,2.3663144771"
652.553.576;6860668.41;"{""coordinates"": [2.353504842870349, 48.84431424938765], ""type"": ""Point""}";"48.8443142494,2.35350484287"
652106.23;6860899.37;"{""coordinates"": [2.347383666974922, 48.84635809643975], ""type"": ""Point""}";"48.8463580964,2.34738366697"
652.780.603;6862465.27;"{""coordinates"": [2.356398573691672, 48.86048996941442], ""type"": ""Point""}";"48.8604899694,2.35639857369"
651.460.033;6861033.01;"{""coordinates"": [2.338563528236437, 48.84751159880515], ""type"": ""Point""}";"48.8475115988,2.33856352824"
652.162.744;6860981.63;"{""coordinates"": [2.34814445682892, 48.84710209322177], ""type"": ""Point""}";"48.8471020932,2.34814445683"
652529.43;6859905.02;"{""coordinates"": [2.353261043317452, 48.8374472336295], ""type"": ""Point""}";"48.8374472336,2.35326104332"
652.483.232;6859892.02;"{""coordinates"": [2.35263312215729, 48.83732691027934], ""type"": ""Point""}";"48.8373269103,2.35263312216"
651.934.563;6861822.8;"{""coordinates"": [2.344940198902074, 48.85464968182187], ""type"": ""Point""}";"48.8546496818,2.3449401989"
651.949.454;6861844.15;"{""coordinates"": [2.345140718101695, 48.85484282730178], ""type"": ""Point""}";"48.8548428273,2.3451407181"
652.515.968;6861066.49;"{""coordinates"": [2.352947980464296, 48.84789138245226], ""type"": ""Point""}";"48.8478913825,2.35294798046"
652.190.755;6861177.96;"{""coordinates"": [2.348504059285868, 48.84886978047288], ""type"": ""Point""}";"48.8488697805,2.34850405929"
651.386.149;6861602.55;"{""coordinates"": [2.337491671439064, 48.85262785284523], ""type"": ""Point""}";"48.8526278528,2.33749167144"
652.122.058;6860920.14;"{""coordinates"": [2.347596996074733, 48.846546083963865], ""type"": ""Point""}";"48.846546084,2.34759699607"
652.657.577;6863187.12;"{""coordinates"": [2.35464139048997, 48.86697242028375], ""type"": ""Point""}";"48.8669724203,2.35464139049"
652.264.804;6861701.49;"{""coordinates"": [2.349454304534929, 48.853583294394326], ""type"": ""Point""}";"48.8535832944,2.34945430453"
652.828.424;6863721.86;"{""coordinates"": [2.356910860575282, 48.87179373248633], ""type"": ""Point""}";"48.8717937325,2.35691086058"
651.038.604;6861710.0;"{""coordinates"": [2.332743188070742, 48.85356781535699], ""type"": ""Point""}";"48.8535678154,2.33274318807"
651.221.268;6861699.32;"{""coordinates"": [2.335233680999675, 48.85348564460286], ""type"": ""Point""}";"48.8534856446,2.335233681"
653.370.258;6862941.54;"{""coordinates"": [2.364382982232327, 48.86481590083664], ""type"": ""Point""}";"48.8648159008,2.36438298223"
652106.23;6860899.37;"{""coordinates"": [2.347383666974922, 48.84635809643975], ""type"": ""Point""}";"48.8463580964,2.34738366697"
652.359.401;6860718.33;"{""coordinates"": [2.350853581696584, 48.84474885357969], ""type"": ""Point""}";"48.8447488536,2.3508535817"
652.306.304;6861868.3;"{""coordinates"": [2.350001136277319, 48.85508654023295], ""type"": ""Point""}";"48.8550865402,2.35000113628"
652.157.848;6862095.66;"{""coordinates"": [2.347952391993654, 48.857120178275395], ""type"": ""Point""}";"48.8571201783,2.34795239199"
652.264.804;6861701.49;"{""coordinates"": [2.349454304534929, 48.853583294394326], ""type"": ""Point""}";"48.8535832944,2.34945430453"
652.107.677;6861139.03;"{""coordinates"": [2.347376392354815, 48.84851352356395], ""type"": ""Point""}";"48.8485135236,2.34737639235"
653.627.725;6861627.73;"{""coordinates"": [2.368035730027261, 48.853019531874686], ""type"": ""Point""}";"48.8530195319,2.36803573003"
653.263.616;6861425.03;"{""coordinates"": [2.36309612454502, 48.85117038654447], ""type"": ""Point""}";"48.8511703865,2.36309612455"
651.981.197;6862831.28;"{""coordinates"": [2.345461795167833, 48.86372236998205], ""type"": ""Point""}";"48.86372237,2.34546179517"
652.050.067;6860789.32;"{""coordinates"": [2.3466308131412, 48.84536432213252], ""type"": ""Point""}";"48.8453643221,2.34663081314"
651.951.329;6861225.57;"{""coordinates"": [2.345236174062716, 48.84928011645758], ""type"": ""Point""}";"48.8492801165,2.34523617406"
654.727.109;6861295.42;"{""coordinates"": [2.38305296968622, 48.850109293878894], ""type"": ""Point""}";"48.8501092939,2.38305296969"
652.135.551;6861579.98;"{""coordinates"": [2.347706575126256, 48.85248101879708], ""type"": ""Point""}";"48.8524810188,2.34770657513"
651.664.998;6862494.55;"{""coordinates"": [2.341190220371807, 48.86067056754831], ""type"": ""Point""}";"48.8606705675,2.34119022037"
651.856.689;6861343.35;"{""coordinates"": [2.343933229841042, 48.85033226006315], ""type"": ""Point""}";"48.8503322601,2.34393322984"
651.756.904;6860573.59;"{""coordinates"": [2.342660807767337, 48.84340237208042], ""type"": ""Point""}";"48.8434023721,2.34266080777"
652.264.804;6861701.49;"{""coordinates"": [2.349454304534929, 48.853583294394326], ""type"": ""Point""}";"48.8535832944,2.34945430453"
652.184.828;6861906.63;"{""coordinates"": [2.348341351770282, 48.85542218045167], ""type"": ""Point""}";"48.8554221805,2.34834135177"
651.856.689;6861343.35;"{""coordinates"": [2.343933229841042, 48.85033226006315], ""type"": ""Point""}";"48.8503322601,2.34393322984"
651826.7;6861591.77;"{""coordinates"": [2.343496431961254, 48.85256406269229], ""type"": ""Point""}";"48.8525640627,2.34349643196"
651.819.117;6860481.95;"{""coordinates"": [2.343518837346208, 48.842582835495215], ""type"": ""Point""}";"48.8425828355,2.34351883735"
652.517.504;6860840.46;"{""coordinates"": [2.352994146939877, 48.84585882006952], ""type"": ""Point""}";"48.8458588201,2.35299414694"
653.129.375;6858382.34;"{""coordinates"": [2.361602049897753, 48.82379753124439], ""type"": ""Point""}";"48.8237975312,2.3616020499"
653.948.585;6861552.79;"{""coordinates"": [2.372416361993074, 48.85236864078527], ""type"": ""Point""}";"48.8523686408,2.37241636199"
652.982.167;6860210.62;"{""coordinates"": [2.359395082670269, 48.84022870077717], ""type"": ""Point""}";"48.8402287008,2.35939508267"
650.998.415;6861149.51;"{""coordinates"": [2.332260101870296, 48.84852433826004], ""type"": ""Point""}";"48.8485243383,2.33226010187"
652.086.792;6861077.95;"{""coordinates"": [2.34709868972661, 48.8479626713227], ""type"": ""Point""}";"48.8479626713,2.34709868973"
651.739.525;6861325.98;"{""coordinates"": [2.3423386383887, 48.85016723339112], ""type"": ""Point""}";"48.8501672334,2.34233863839"
651.729.832;6861068.92;"{""coordinates"": [2.342235734310965, 48.847854813384124], ""type"": ""Point""}";"48.8478548134,2.34223573431"
651.961.802;6862419.47;"{""coordinates"": [2.345243982016677, 48.86001750344813], ""type"": ""Point""}";"48.8600175034,2.34524398202"
652.614.225;6860085.4;"{""coordinates"": [2.354396145898405, 48.83907568645353], ""type"": ""Point""}";"48.8390756865,2.3543961459"
656.252.826;6862417.03;"{""coordinates"": [2.403728144324941, 48.86030132607879], ""type"": ""Point""}";"48.8603013261,2.40372814432"
651682.1;6861193.81;"{""coordinates"": [2.341571142934774, 48.84897438490841], ""type"": ""Point""}";"48.8489743849,2.34157114293"
654.727.109;6861295.42;"{""coordinates"": [2.38305296968622, 48.850109293878894], ""type"": ""Point""}";"48.8501092939,2.38305296969"
652.450.743;6862264.18;"{""coordinates"": [2.351925270908588, 48.858657300546696], ""type"": ""Point""}";"48.8586573005,2.35192527091"
651638.31;6860361.46;"{""coordinates"": [2.341069092281894, 48.84148580425132], ""type"": ""Point""}";"48.8414858043,2.34106909228"
651.422.405;6860209.96;"{""coordinates"": [2.338144812974747, 48.840107104373374], ""type"": ""Point""}";"48.8401071044,2.33814481297"
652.211.381;6862072.24;"{""coordinates"": [2.348684601008062, 48.856913510843], ""type"": ""Point""}";"48.8569135108,2.34868460101"
651.706.186;6860542.58;"{""coordinates"": [2.341973300190397, 48.84311965500345], ""type"": ""Point""}";"48.843119655,2.34197330019"
651.333.277;6860026.54;"{""coordinates"": [2.336951511908413, 48.83845085982135], ""type"": ""Point""}";"48.8384508598,2.33695151191"
651.856.689;6861343.35;"{""coordinates"": [2.343933229841042, 48.85033226006315], ""type"": ""Point""}";"48.8503322601,2.34393322984"
656.739.284;6862465.19;"{""coordinates"": [2.410353394506239, 48.860767205087534], ""type"": ""Point""}";"48.8607672051,2.41035339451"
653.075.433;6861767.44;"{""coordinates"": [2.360493966845814, 48.85423600117829], ""type"": ""Point""}";"48.8542360012,2.36049396685"
651.935.343;6860625.73;"{""coordinates"": [2.345086135117756, 48.843884601606696], ""type"": ""Point""}";"48.8438846016,2.34508613512"
656.826.095;6861187.01;"{""coordinates"": [2.411666393488451, 48.84927841898364], ""type"": ""Point""}";"48.849278419,2.41166639349"
651.866.747;6863141.39;"{""coordinates"": [2.343866690522262, 48.86650253151208], ""type"": ""Point""}";"48.8665025315,2.34386669052"
651.766.194;6860860.07;"{""coordinates"": [2.342754894043112, 48.84597935339046], ""type"": ""Point""}";"48.8459793534,2.34275489404"
652.598.498;6863119.13;"{""coordinates"": [2.353843662057901, 48.86635666201345], ""type"": ""Point""}";"48.866356662,2.35384366206"
652468.19;6860959.88;"{""coordinates"": [2.352308867492677, 48.846929136034696], ""type"": ""Point""}";"48.846929136,2.35230886749"
652.080.324;6861467.53;"{""coordinates"": [2.346966652751185, 48.851465684581385], ""type"": ""Point""}";"48.8514656846,2.34696665275"
651.240.739;6861233.45;"{""coordinates"": [2.335552446046195, 48.8492976348577], ""type"": ""Point""}";"48.8492976349,2.33555244605"
651.851.456;6862713.54;"{""coordinates"": [2.343706732155108, 48.86265386774191], ""type"": ""Point""}";"48.8626538677,2.34370673216"
652.674.911;6862190.54;"{""coordinates"": [2.354988640376962, 48.85801161550425], ""type"": ""Point""}";"48.8580116155,2.35498864038"
651.389.413;6860107.62;"{""coordinates"": [2.337707023039021, 48.839184242951006], ""type"": ""Point""}";"48.839184243,2.33770702304"
652.491.642;6859840.88;"{""coordinates"": [2.3527534053631323, 48.83686763398219], ""type"": ""Point""}";"48.836867634,2.35275340536"
652.050.336;6860967.67;"{""coordinates"": [2.346614370761033, 48.84696816017738], ""type"": ""Point""}";"48.8469681602,2.34661437076"
652.733.311;6860353.05;"{""coordinates"": [2.355988811970671, 48.84149137443073], ""type"": ""Point""}";"48.8414913744,2.35598881197"
650.892.276;6861781.68;"{""coordinates"": [2.3307408126095153, 48.85420135319463], ""type"": ""Point""}";"48.8542013532,2.33074081261"
652.379.553;6859722.93;"{""coordinates"": [2.351239593328251, 48.83579860191471], ""type"": ""Point""}";"48.8357986019,2.35123959333"
651.496.071;6860706.59;"{""coordinates"": [2.3390918106357033, 48.844578815319075], ""type"": ""Point""}";"48.8445788153,2.33909181064"
650.887.785;6861839.84;"{""coordinates"": [2.33067289199901, 48.85472402912314], ""type"": ""Point""}";"48.8547240291,2.330672892"
652.366.903;6859735.45;"{""coordinates"": [2.351065860320487, 48.835910332306206], ""type"": ""Point""}";"48.8359103323,2.35106586032"
651.460.033;6861033.01;"{""coordinates"": [2.338563528236437, 48.84751159880515], ""type"": ""Point""}";"48.8475115988,2.33856352824"
651.726.657;6861042.0;"{""coordinates"": [2.342195527317114, 48.84761248480806], ""type"": ""Point""}";"48.8476124848,2.34219552732"
652.170.953;6861871.8;"{""coordinates"": [2.3481561806528752, 48.855107927352435], ""type"": ""Point""}";"48.8551079274,2.34815618065"
656.686.386;6862472.28;"{""coordinates"": [2.409631695290265, 48.860827419357925], ""type"": ""Point""}";"48.8608274194,2.40963169529"
651.012.343;6862976.34;"{""coordinates"": [2.332239372356435, 48.864953871979104], ""type"": ""Point""}";"48.864953872,2.33223937236"
652295.52;6859794.62;"{""coordinates"": [2.350086777304795, 48.836437091472824], ""type"": ""Point""}";"48.8364370915,2.3500867773"
652.510.624;6863083.5;"{""coordinates"": [2.352649837729401, 48.86602978380606], ""type"": ""Point""}";"48.8660297838,2.35264983773"
652368.9;6859909.26;"{""coordinates"": [2.351073606486823, 48.837473519737784], ""type"": ""Point""}";"48.8374735197,2.35107360649"
651875.11;6860449.32;"{""coordinates"": [2.344285417190858, 48.84229364947533], ""type"": ""Point""}";"48.8422936495,2.34428541719"
653.336.416;6866716.41;"{""coordinates"": [2.363506935109957, 48.89875981393057], ""type"": ""Point""}";"48.8987598139,2.36350693511"
651.971.772;6861421.07;"{""coordinates"": [2.3454926588055702, 48.85103971780016], ""type"": ""Point""}";"48.8510397178,2.34549265881"
655.807.711;6860659.19;"{""coordinates"": [2.397844189261487, 48.8444626857235], ""type"": ""Point""}";"48.8444626857,2.39784418926"
651.827.844;6861030.01;"{""coordinates"": [2.343575662965389, 48.84751222292625], ""type"": ""Point""}";"48.8475122229,2.34357566297"
652.073.421;6861542.53;"{""coordinates"": [2.34686413229165, 48.852139569706694], ""type"": ""Point""}";"48.8521395697,2.34686413229"
655.019.037;6865431.43;"{""coordinates"": [2.386593163427005, 48.887324195304956], ""type"": ""Point""}";"48.8873241953,2.38659316343"
651.935.896;6861486.56;"{""coordinates"": [2.344996375508813, 48.85162603525684], ""type"": ""Point""}";"48.8516260353,2.34499637551"
651.460.033;6861033.01;"{""coordinates"": [2.338563528236437, 48.84751159880515], ""type"": ""Point""}";"48.8475115988,2.33856352824"
652.038.634;6861347.75;"{""coordinates"": [2.346412052818768, 48.850385344415855], ""type"": ""Point""}";"48.8503853444,2.34641205282"
651.666.728;6860479.56;"{""coordinates"": [2.34144285199413, 48.84254995731814], ""type"": ""Point""}";"48.8425499573,2.34144285199"
652.056.086;6860715.85;"{""coordinates"": [2.346721107201513, 48.84470403669136], ""type"": ""Point""}";"48.8447040367,2.3467211072"
652.291.682;6862325.89;"{""coordinates"": [2.349750513326867, 48.85920051859736], ""type"": ""Point""}";"48.8592005186,2.34975051333"
651.573.792;6860823.67;"{""coordinates"": [2.340137446259269, 48.84563755988545], ""type"": ""Point""}";"48.8456375599,2.34013744626"
652.069.215;6861219.07;"{""coordinates"": [2.346843276794159, 48.84923046941804], ""type"": ""Point""}";"48.8492304694,2.34684327679"
651.592.556;6860874.07;"{""coordinates"": [2.340387378434118, 48.84609223406444], ""type"": ""Point""}";"48.8460922341,2.34038737843"
653.249.811;6861363.23;"{""coordinates"": [2.362914799155309, 48.85061358395578], ""type"": ""Point""}";"48.850613584,2.36291479916"
651678.91;6861631.97;"{""coordinates"": [2.34147788177957, 48.852914448216296], ""type"": ""Point""}";"48.8529144482,2.34147788178"
651.385.784;6860467.52;"{""coordinates"": [2.337616449628212, 48.84242060214509], ""type"": ""Point""}";"48.8424206021,2.33761644963"
652.126.131;6861265.4;"{""coordinates"": [2.347613624438452, 48.84965134467038], ""type"": ""Point""}";"48.8496513447,2.34761362444"
652.650.536;6860586.08;"{""coordinates"": [2.354835107500146, 48.84358090579307], ""type"": ""Point""}";"48.8435809058,2.3548351075"
651.995.772;6860143.91;"{""coordinates"": [2.345963861152712, 48.839556061943206], ""type"": ""Point""}";"48.8395560619,2.34596386115"
652.043.243;6861535.51;"{""coordinates"": [2.346453680699974, 48.85207428367235], ""type"": ""Point""}";"48.8520742837,2.3464536807"
652.097.903;6861589.91;"{""coordinates"": [2.347192415158306, 48.85256753863343], ""type"": ""Point""}";"48.8525675386,2.34719241516"
651.565.115;6861286.16;"{""coordinates"": [2.339966541296503, 48.84979611885446], ""type"": ""Point""}";"48.8497961189,2.3399665413"
653.272.044;6863782.12;"{""coordinates"": [2.362951831355359, 48.87236800343218], ""type"": ""Point""}";"48.8723680034,2.36295183136"
652583.25;6862640.15;"{""coordinates"": [2.35368925847313, 48.8620481283092], ""type"": ""Point""}";"48.8620481283,2.35368925847"
652.354.617;6862240.43;"{""coordinates"": [2.350617838562573, 48.85843659924175], ""type"": ""Point""}";"48.8584365992,2.35061783856"
652.645.714;6862237.22;"{""coordinates"": [2.354585521999282, 48.858429186424885], ""type"": ""Point""}";"48.8584291864,2.354585522"
651.632.552;6862404.91;"{""coordinates"": [2.340758200004054, 48.85986199375331], ""type"": ""Point""}";"48.8598619938,2.3407582"
652.240.909;6860801.18;"{""coordinates"": [2.349229790499638, 48.84548510704792], ""type"": ""Point""}";"48.845485107,2.3492297905"
650.464.422;6863096.93;"{""coordinates"": [2.324756856086766, 48.86599643862513], ""type"": ""Point""}";"48.8659964386,2.32475685609"
652.177.691;6860995.63;"{""coordinates"": [2.348346549349301, 48.847229068464266], ""type"": ""Point""}";"48.8472290685,2.34834654935"
651.824.938;6861891.15;"{""coordinates"": [2.343438497418155, 48.85525622232327], ""type"": ""Point""}";"48.8552562223,2.34343849742"
652.370.368;6859637.55;"{""coordinates"": [2.351124024733721, 48.83503009431976], ""type"": ""Point""}";"48.8350300943,2.35112402473"
653.268.939;6861716.41;"{""coordinates"": [2.363136635717483, 48.853791129382614], ""type"": ""Point""}";"48.8537911294,2.36313663572"
652.861.258;6858517.17;"{""coordinates"": [2.357935410306409, 48.82499050302039], ""type"": ""Point""}";"48.824990503,2.35793541031"
652403.87;6859799.41;"{""coordinates"": [2.351562306401457, 48.836488206268236], ""type"": ""Point""}";"48.8364882063,2.3515623064"
651.642.633;6862401.87;"{""coordinates"": [2.3408959430537, 48.85983534030413], ""type"": ""Point""}";"48.8598353403,2.34089594305"
651.372.328;6861641.99;"{""coordinates"": [2.337298816543, 48.852981544690294], ""type"": ""Point""}";"48.8529815447,2.33729881654"
651.764.453;6860983.45;"{""coordinates"": [2.342717178311437, 48.847088740824226], ""type"": ""Point""}";"48.8470887408,2.34271717831"
652.617.697;6859946.62;"{""coordinates"": [2.354458905261753, 48.83782788556621], ""type"": ""Point""}";"48.8378278856,2.35445890526"
652.760.473;6861851.04;"{""coordinates"": [2.356192471463655, 48.85496478401986], ""type"": ""Point""}";"48.854964784,2.35619247146"
651.751.826;6862402.53;"{""coordinates"": [2.342384084353506, 48.859849462996436], ""type"": ""Point""}";"48.859849463,2.34238408435"
652.112.339;6860329.52;"{""coordinates"": [2.347531066067536, 48.84123396726601], ""type"": ""Point""}";"48.8412339673,2.34753106607"
653070.98;6861954.28;"{""coordinates"": [2.360412658114158, 48.85591588821588], ""type"": ""Point""}";"48.8559158882,2.36041265811"
652.226.206;6860832.62;"{""coordinates"": [2.349025923729982, 48.84576672083037], ""type"": ""Point""}";"48.8457667208,2.34902592373"
651.872.356;6861085.83;"{""coordinates"": [2.344175865985007, 48.848017572739394], ""type"": ""Point""}";"48.8480175727,2.34417586599"
652.947.272;6864074.12;"{""coordinates"": [2.3584920267508442, 48.87497024828952], ""type"": ""Point""}";"48.8749702483,2.35849202675"
652.843.591;6862489.75;"{""coordinates"": [2.357254347770358, 48.86071472003891], ""type"": ""Point""}";"48.86071472,2.35725434777"
652.449.409;6861668.96;"{""coordinates"": [2.351973665756546, 48.853304495461366], ""type"": ""Point""}";"48.8533044955,2.35197366576"
652.656.017;6862821.68;"{""coordinates"": [2.354660838134328, 48.86368596295449], ""type"": ""Point""}";"48.863685963,2.35466083813"
653.627.725;6861627.73;"{""coordinates"": [2.368035730027261, 48.853019531874686], ""type"": ""Point""}";"48.8530195319,2.36803573003"
653.181.239;6861453.13;"{""coordinates"": [2.361970479763773, 48.85141712593716], ""type"": ""Point""}";"48.8514171259,2.36197047976"
651.973.858;6861204.35;"{""coordinates"": [2.345545561330842, 48.84909097447879], ""type"": ""Point""}";"48.8490909745,2.34554556133"
653.325.976;6861682.09;"{""coordinates"": [2.363917685613956, 48.85348659021879], ""type"": ""Point""}";"48.8534865902,2.36391768561"
650.888.979;6861322.55;"{""coordinates"": [2.330748914098205, 48.850072172560154], ""type"": ""Point""}";"48.8500721726,2.3307489141"
652.674.222;6860870.9;"{""coordinates"": [2.355126134710843, 48.84614410512825], ""type"": ""Point""}";"48.8461441051,2.35512613471"
651.488.461;6862614.46;"{""coordinates"": [2.338770434662915, 48.861735567878426], ""type"": ""Point""}";"48.8617355679,2.33877043466"
651.235.165;6860178.75;"{""coordinates"": [2.3355974220543922, 48.83981229063873], ""type"": ""Point""}";"48.8398122906,2.33559742205"
653048.63;6865914.84;"{""coordinates"": [2.359670354789882, 48.8915307268901], ""type"": ""Point""}";"48.8915307269,2.35967035479"
652001.38;6860805.98;"{""coordinates"": [2.345965550929432, 48.84551050256089], ""type"": ""Point""}";"48.8455105026,2.34596555093"
649.966.293;6863890.3;"{""coordinates"": [2.317873535363733, 48.87309250408338], ""type"": ""Point""}";"48.8730925041,2.31787353536"
647.606.204;6860508.87;"{""coordinates"": [2.286116128526974, 48.84249623568379], ""type"": ""Point""}";"48.8424962357,2.28611612853"
651.512.141;6865735.76;"{""coordinates"": [2.338736910304124, 48.88980641970331], ""type"": ""Point""}";"48.8898064197,2.3387369103"
652.514.767;6863460.37;"{""coordinates"": [2.352664196602317, 48.86941914008029], ""type"": ""Point""}";"48.8694191401,2.3526641966"
650.172.402;6862505.53;"{""coordinates"": [2.320845724144935, 48.860655551256706], ""type"": ""Point""}";"48.8606555513,2.32084572414"
652.674.222;6860870.9;"{""coordinates"": [2.355126134710843, 48.84614410512825], ""type"": ""Point""}";"48.8461441051,2.35512613471"
652.978.617;6860094.59;"{""coordinates"": [2.359359543200067, 48.839184942259386], ""type"": ""Point""}";"48.8391849423,2.3593595432"
652.320.836;6861760.13;"{""coordinates"": [2.350211309978198, 48.85411480666212], ""type"": ""Point""}";"48.8541148067,2.35021130998"
654.837.484;6861922.54;"{""coordinates"": [2.384490407121141, 48.85575672644041], ""type"": ""Point""}";"48.8557567264,2.38449040712"
652.534.026;6863083.93;"{""coordinates"": [2.352968779714595, 48.866035330685754], ""type"": ""Point""}";"48.8660353307,2.35296877971"
651.958.972;6862229.73;"{""coordinates"": [2.345226855231362, 48.85831100152159], ""type"": ""Point""}";"48.8583110015,2.34522685523"
654.078.041;6862138.71;"{""coordinates"": [2.374117211447767, 48.857646978918275], ""type"": ""Point""}";"48.8576469789,2.37411721145"
651.976.484;6861465.33;"{""coordinates"": [2.345551869673171, 48.85143812368784], ""type"": ""Point""}";"48.8514381237,2.34555186967"
652.177.115;6862453.43;"{""coordinates"": [2.348174722119362, 48.86033899339898], ""type"": ""Point""}";"48.8603389934,2.34817472212"
652.126.131;6861265.4;"{""coordinates"": [2.347613624438452, 48.84965134467038], ""type"": ""Point""}";"48.8496513447,2.34761362444"
651.382.544;6861266.39;"{""coordinates"": [2.337480981595971, 48.84960450618533], ""type"": ""Point""}";"48.8496045062,2.3374809816"
651.712.362;6865389.57;"{""coordinates"": [2.341506709365824, 48.886708296641764], ""type"": ""Point""}";"48.8867082966,2.34150670937"
651747.04;6861533.99;"{""coordinates"": [2.34241743700605, 48.852038454004095], ""type"": ""Point""}";"48.852038454,2.34241743701"
651.427.926;6861840.74;"{""coordinates"": [2.338033768121166, 48.85477307146986], ""type"": ""Point""}";"48.8547730715,2.33803376812"
651.870.063;6860292.05;"{""coordinates"": [2.344234449743932, 48.84087888630141], ""type"": ""Point""}";"48.8408788863,2.34423444974"
652.467.278;6860760.9;"{""coordinates"": [2.352318680594841, 48.84513960725842], ""type"": ""Point""}";"48.8451396073,2.35231868059"
651.581.797;6860218.15;"{""coordinates"": [2.340315448275993, 48.84019271661885], ""type"": ""Point""}";"48.8401927166,2.34031544828"
651.935.761;6860758.42;"{""coordinates"": [2.3450768353953633, 48.845077886663276], ""type"": ""Point""}";"48.8450778867,2.3450768354"
652.723.649;6862517.58;"{""coordinates"": [2.355616506343266, 48.86095614656495], ""type"": ""Point""}";"48.8609561466,2.35561650634"
651.981.197;6862831.28;"{""coordinates"": [2.345461795167833, 48.86372236998205], ""type"": ""Point""}";"48.86372237,2.34546179517"
652.749.213;6861800.63;"{""coordinates"": [2.356044623796381, 48.85451057098447], ""type"": ""Point""}";"48.854510571,2.3560446238"
651.130.892;6858926.17;"{""coordinates"": [2.334320677576554, 48.82853978887277], ""type"": ""Point""}";"48.8285397889,2.33432067758"
652.458.298;6863035.7;"{""coordinates"": [2.351941937033308, 48.86559604853072], ""type"": ""Point""}";"48.8655960485,2.35194193703"
652.921.002;6858787.74;"{""coordinates"": [2.358719203065901, 48.827428111763275], ""type"": ""Point""}";"48.8274281118,2.35871920307"
652.240.237;6860911.21;"{""coordinates"": [2.349208278047382, 48.84647452889016], ""type"": ""Point""}";"48.8464745289,2.34920827805"
651.664.998;6862494.55;"{""coordinates"": [2.341190220371807, 48.86067056754831], ""type"": ""Point""}";"48.8606705675,2.34119022037"
651.807.556;6860973.89;"{""coordinates"": [2.343305577952916, 48.84700604715163], ""type"": ""Point""}";"48.8470060472,2.34330557795"
652.569.227;6863423.56;"{""coordinates"": [2.3534106905017182, 48.869092145673434], ""type"": ""Point""}";"48.8690921457,2.3534106905"
651.889.181;6860788.68;"{""coordinates"": [2.34443874262836, 48.84534652947101], ""type"": ""Point""}";"48.8453465295,2.34443874263"
651.420.565;6861232.69;"{""coordinates"": [2.338002925790378, 48.84930436546796], ""type"": ""Point""}";"48.8493043655,2.33800292579"
648.722.265;6861547.58;"{""coordinates"": [2.301196802863611, 48.851927060314004], ""type"": ""Point""}";"48.8519270603,2.30119680286"
652.264.804;6861701.49;"{""coordinates"": [2.349454304534929, 48.853583294394326], ""type"": ""Point""}";"48.8535832944,2.34945430453"
651.608.392;6861027.99;"{""coordinates"": [2.34058563935137, 48.847477622223266], ""type"": ""Point""}";"48.8474776222,2.34058563935"
652.159.084;6862531.56;"{""coordinates"": [2.347920177627509, 48.8610402224939], ""type"": ""Point""}";"48.8610402225,2.34792017763"
652.291.905;6861773.96;"{""coordinates"": [2.34981549385589, 48.85423703710438], ""type"": ""Point""}";"48.8542370371,2.34981549386"
651.389.413;6860107.62;"{""coordinates"": [2.337707023039021, 48.839184242951006], ""type"": ""Point""}";"48.839184243,2.33770702304"
652.351.013;6859949.27;"{""coordinates"": [2.350825443453796, 48.83783201874122], ""type"": ""Point""}";"48.8378320187,2.35082544345"
652.115.902;6861164.09;"{""coordinates"": [2.347485646694865, 48.848739489609144], ""type"": ""Point""}";"48.8487394896,2.34748564669"
